"
    Attached is a revised 
copy of the Background note discussed earlier this week.  The revisions are 
based on comments  from Frontier Economics and GPC, and further reflection by 
Rob Hemstock and myself. I have also attached the  raw calculations from 
Frontier that underlie several of the revisions.  I have not  sent the 
revised document to outside counsel for review.
	1",1
"Please review the attached draft news release about our agreement with Rich 
Products
and let me know if you have any comments by 5pm Tuesday, July 25.  We are 
scheduled
to release on Wednesday, July 26.  If you have any questions, please call me 
at x57034.
	1",1
"

Attached is the revised release.  On Gene's direction, I did not omit the 
""economies of scale"" phrase, but I did make changes which attribute it to 
technology (AOL) and processing (IBM).

Let me know what everyone thinks.
	1",1
"Steve, we need to include a potential question in the Q&A document that 
addresses if Enron will get back into the residential business (i.e. Resco).  
Could you provide an answer to this question.  I need by end of biz Monday.  
Thanks.
	1",1
"

I agree that we need to add our customer contacts to the list.  This gives 
them a great opportunity to look smart -- ""we went to the market and got 
price protection"".

On the messages we need to include Mark's top three:  1) price caps cause 
shortages (Rob Bradley: let's put some historical examples together)


	1",1
"Media Action:
In addition to doing behind the scenes editorial board meetings and the like, 
I would suggest that we get our coalition lined up and ready to release 
statements for certain key events which are likely to occur over the next 
several weeks, such as:

	1",1
"

I agree with Mona: we need to include some customer contacts . . . it gives 
them an opportunity to look smart about going to the marketplace and getting 
price protection
	1",1
"
We could check with our lobbyists and see who they would recommend (wine 
growers, dairy industry, etc.)  We should also consider the water agencies 
and the rural counties and the City of Pittsburg.  While the immediate 
message is responding to San Diego's situation, this latter group of 
potential coalition members would go to the larger message (keeping benefits 
of competitive markets) from a state-wide perspective.  What about the City 
of Pittsburg?
	1",1
"Here's a draft.  Given sense of urgency, I tried to develop a target for 
folks to shoot at rather than The Perfect One-pager.  So please fire at 
will.  In particular, need PR to fill in ""Media Approaches"" and ""Key Message 
Points.""
	1",1
"
Thanks again for allowing me to participate in this afternoon's discussion.
As I mentioned, I believe discussions of transmission issues must include
both jurisdictional and RTO.  I understand that the RTO discussion is more
difficult in the absence of paper.  For that reason, I have taken the
liberty of drafting language that I believe mirrors (at least my view) of
one possible construct of RTO Proposal I.

I hope you find this helpful.  I will bring copies to our meeting tomorrow.

	1",1
"Per your request.

Everybody else:  please forward corrections/updates to me.
	1",1
"This follows up on your voice mail message regarding the status of the
Confidentiality Agreement in light of renewed discussions between the two
companies.  Attached is the latest draft of the Confidentiality Agreement
which was transmitted to you on May 13.  Please call me with any comments or
questions.
	1",1
"

This follows up on your voice mail message regarding the status of the
Confidentiality Agreement in light of renewed discussions between the two
companies.  Attached is the latest draft of the Confidentiality Agreement
which was transmitted to you on May 13.  Please call me with any comments or
questions.
	1",1
"
Steve Kean would like your comments on this email as soon as possible.

	1",1
"
Please forward to Michael Kirby.
I think the draft looks good.  Could you also prepare a draft of the letter we discussed yesterday to convey the proposal to the committee?

	1",1
"

I kept your contact list, but now I can't find the CV you sent.  Would you mind resending?



	1",1
"
 
As you requested, I have  prepared a list of my preferred public policy contacts for  California.  It is composed of professionals from an array of public,  private and non-profit backgrounds.  I have worked in some capacity  with each of these people and most I know quite well.   
 
Please call me for further  background.
 
	1",1
"Attached for your review and any comments is a draft legislative action plan of initial steps to be taken on RTOs when Congress returns next week.
  We will also be sending this draft plan to our lobbying consultants for their input and discussion at our meeting/conference call next Tuesday afternoon.
  As always, your input is much appreciated.

	1",1
"
 
This is a draft of the contact  list I promised you.  There are still some typos in it.  I will clean  them up and get send you a draft in the morning that is ready for  circulation.
 
This list is made up  of people that I know and trust.  By an large I have excluded  sitting pubic officials.  In cases where a given organization has several  useful contacts with similar knowledge, I have listed just one person for  now.
 
Give me a call at your  convenience, and we can discuss this in great detail.
 
	1",1
"

I'm not sure yet.  I think we are going to be sending two memos  -- one that 
I am working on and on that Andy is working on.  It looks to me like the 
message below fits better into Andy's memo.  I don't think they will be 
combined into one, but I'll know more tomorrow.

	1",1
"Kevin Garland will serve as Managing Director, overseeing all activities of 
Enron Principal Investments.  Gene Humphrey, Michael Miller, Dick Lydecker, 
and their groups, will join Kevin and his group to form Enron Principal 
Investments.  This new business unit will report to an investment committee, 
consisting of Greg Whalley, Ken Rice and Dave Delainey. 

 Please join me in congratulating and supporting Kevin, Gene, Michael, Dick 
and the other members of this group in this effort.

	1",1
"
Steve, Kevin Garland sent this to me hoping to get Jeff's approval to send it 
out from the office of the chairman.  Would it make sense to incorporate it 
into the memo you're working on?  Please advise.  Thanks, SRS

	1",1
"Below is a short email that I suggest we send as a follow up to each PRC 
meeting.  Please adjust as you feel appropriate, and I'll ask Terry Bosien to 
provide your assistant with a list of attendees after each meeting for 
distribution.  I'm traveling today, but will be back in the office Thursday.  
If you'd like to discuss my asst Maxine (x33499) knows how to reach me, or 
you can contact Ted or Terry. 

	1",1
"This is the demonstration procedure for Enron offices.  It has been reviewed 
by Security, Legal and at least 3 PR folks.  Provided you have no issues, I 
recommend that we put it out from Mark's machine with a tip-on note to 1) 
officers, 2) PR people, 3) security people.

	1",1
"My team is pulling together the briefing books for our upcoming Highlands
Forum meeting in Carmel Valley.  These books include a list of short
biographies.  Your biography, provided to me by Dick O'Neill, currently
reads as follows:
	1",1
"I wanted to provide you with the opportunity to send a slightly longer
biography, if you so desire.  The general length of our biographies is
usually roughly 15-20 lines.  If I do not hear from you, I will assume that
the above entry is fine.
	1",1
"
As you know, we have developed a memo to be signed by Ken Lay and Jeff 
Skilling reaffirming our EEO, Harassment Prevention and Fair Treatment 
policies for 2001.  The final version is attached for your review, and if 
acceptable, to obtain the needed signatures.  

	1",1
"
Is there an alternative quote we could use instead of the reference to 
""stabilizing"" in the California market?  I think I know what we mean but most 
outside readers would see the situation as unstable.  Perhaps we could 
reference the continued availability of direct access or renewed interest in 
Enron's offerings?

	1",1
"The attached is a rough draft of a potential filing Enron would make in to 
Judge Wagner in the Settlement process (it is unclear if this would remain 
confidential per the gag order).

Please provide Ray Alvarez your comments.  This would be filed as early as 
Monday am.
	1",1
"The following reports have been waiting for your approval for more than 4 
days.  Please review.

	1",1
"We are working on summaries of the New York and New England RTO orders and 
will have those out shortly.  If you would like copies of the orders, just 
let us know.

We expect the mediation proceeding to begin within the next week.  We will 
keep you updated.
	1",1
"
I'm still a junkie .... please email copies of the orders.
	1",1
"
Attached is the electronic ""Save the Date"" memo for the Management 
Conference.  We are preparing to send it out next week.  Please let me know 
if you have any comments or concerns on the e-mail.  

As for distribution, we've worked with HR on the distribution list for VPs; 
but will circle back with David Oxley's team to ensure we have the most 
up-to-date list.  Since some VPs in redeployment will most likely find 
positions within Enron by November, I don't plan to exclude them from the 
distribution ... unlike United Way, where we are not soliciting employees in 
redeployment for a contribution.

I look forward to any feedback.

	1",1
"
Sorry, I had saved your list for the Europe AA PRC and didn't include them in 
my draft of the memo.  I am sending another version shortly that has that 
information included. I don't think I need anything more from you, unless you 
have other comments  on the memo.  Thanks
	1",1
"
Here are the latest documents.  We plan to issue the release immediately 
after the meeting, which is scheduled to begin at 10 on Friday and probably 
lasting less than 30 minutes.

Here are the latest documents.  We plan to issue the release immediately 
after the meeting, which is scheduled to begin at 10 on Friday and probably 
lasting less than 30 minutes.

	1",1
"
I sent this to Rick Shapiro and Mark Palmer as well.  This is an ad created 
for use in the Ontario market and would include the logos of the signatory 
companies (rather than individual signatures).Aleck Dadson worked with GPC on 
its creation.  It is part of the total plan, which includes Ken Lay's visit 
to Toronto April 4 to meet with media and government leaders.

	1",1
"And, I'd like to reiterate Lauren's suggestion that the article should direct 
employees to our climate change policy statement in last year's EHS Report 
and that Lay encourages them to research and reflect on the issue and 
communicate their thoughts.
	1",1
"Mark Palmer has asked me to send you the attached reactive holding statements 
in relation to the above.  It has been signed off by everyone here except 
Michael Brown and John Sherriff, but we do not expect any material changes.  
The result is due mid-morning London time tomorrow and we will advise you of 
the outcome as soon as possible thereafter.  

If you have any queries you can reach me tonight on +44 7967 381557.
	1",1
"

Good brief.  I have noted a few comments and questions throughout the text.
Ignore my universal change to the word ""transmissions"".


	1",1
"
Thanks for the updated presentation.  It helps me a great deal to keep up 
with you guys.  Send more as you do them.
	1",1
"
I would like to send our response by early next week, maybe even Monday 4/23 
if we can turn it around that fast.  Thank you for your input and assistance 
and I look forward to your reply.

	1",1
"Hello to all Support Staff.   I am Montrice Malone, Support Clerk for the 
Executive Support Team.  I am updating the Executive Support Database.  In 
order to better serve their IT needs for home support, the following 
information is needed.  
	1",1
"
Attached is a draft press release announcing Cliff's resignation.  This is 
scheduled to be issued tomorrow, following the distribution of the internal 
memo.  Please let me know if you have any comments or changes.

	1",1
"

Looks fine to me.  I have not cross checked the lists, but I assume you have 
included everyone who was designated to serve on the PRCs per the original 
memo (in addition to the new bus unit additions)


	1",1
"
You will note that based on conversations I had with Skilling last week 
(where he emphasized his desire that we have one program, rather than a 
fractured program by business unit), I have added a review of the business 
unit distributions to the final meeting where we discuss the top perfomers.  
I've also added Janet Dietrich (tent.) and another EES person (tbd) to the AA 
Committee, since they have a large group of AAs and no representation on the 
committee.  

Please let me know if you have any questions or comments, and thanks for your 
help.  Ted and Terry did all the hard work.
	1",1
"
If you are able to provide this to Dan for the meeting I would appreciate
it.

He may not want to circulate it to the group.  It is intended as a work
product for attorney.

	1",1
"It is clear that Starwood has several agendas with this release and, after 
talking with
them, they would prefer not to cut any of their messages.  Scheduled release 
date is
Tuesday, Sept 5.  Please feel free to call me to discuss.  

	1",1
"Attached is a draft letter to Party Secretary Zhou Yong Kang of Sichuan 
Province declining an invitation for Ken Lay to speak at the 2000  Western 
Forum of China.  Secretary Zhou was recently in Houston and has extended an 
invitation to Ken Lay to speak at this conference.

Please make any changes you feel are necessary, have Ken Lay's office print 
for his signature and send to Kari Duncan for faxing and forwarding.  If you 
have any questions, let us know.
	1",1
"
There are some lacking both verbal and written in your English. Try to improve it.
	1",1
"
Prepare the profit-loss statement sheet and handover me within 5pm.
	1",1
"
Design & relevant details are ready. I’m sending it to you
	1",1
"
The meeting with buyers is scheduled at 3pm. Everyone, be prepared.
	1",1
"
 Great news! We have met up all the requirements of the review team. They are ready to invest in our company. There will be a greetings party in office tomorrow.
	1",1
"
 There should be some modifications in our company policy due to the changing nature of the market.
	1",1
"
 The inspection team will come Tuesday. Prepare all the necessary papers and document.
	1",1
"
The budget is too high that you recommended. Minimize it and make a new list.
	1",1
"
Check the database thoroughly and find out the information about MR X.

	1",1
"
 We will discuss about the insurance dealings in our next meeting. Make a pre-note on what topics that we can discuss.
	1",1
"
Here is the name for the candidates: 
 a) Azhar
 b) Samrat
 c) Javed

	1",1
"
 I want these documents within 72 hours. So be quick.
",1
"
Here is the torrent link of the movie that you required.
www.hoichoi/movies/haami (link e problem korle skip koris link)",1
"
 Boss has praised our work. He is happy about our progress",1
" Client details: Arman Aziz, 23 years, CSE graduate, ACM contestant 
	1",1
"Here are some presentation examples. Study these well and make a new presentation and deliver it to the consumers to satisfy them.
	1",1
"Do you complete the document file	1",1
"Mr X can you please do this for me	1",1
"Okay I can do this for you	1",1
"Thanks  for your help sir.It is a great honour working with you	1",1
"I am really glade to meet you	1",1
"Its is a pleasure to have this deal sign with your company	1",1
"Our bonding will be a great way for new business	1",1
"We will continure our relationship with this business and we will continure this relationship in future	1",1
"Happy to have you with us	1",1
"Please hurry up ,Project submissin date is knocking at the door	1",1
"Can you please hurry up in this work	1",1
"We can not delay anymore because the client is not satisfyed with our delay	1",1
"Mrx please make this document and project worthy of a good deal	1",1
"congratulations you are promoted now	1",1
"Your salary is incresed	1",1
,1
